game_id,season,season_type,game_date,game_date_time,athlete_id,athlete_display_name,team_id,team_name,team_location,team_short_display_name,minutes,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,fouls,plus_minus,points,starter,ejected,did_not_play,reason,active,athlete_jersey,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_display_name,team_uid,team_slug,team_logo,team_abbreviation,team_color,team_alternate_color,home_away,team_winner,team_score,opponent_team_id,opponent_team_name,opponent_team_location,opponent_team_display_name,opponent_team_abbreviation,opponent_team_logo,opponent_team_color,opponent_team_alternate_color,opponent_team_score
400981432,2017,3,2017-10-04,2017-10-05T00:00:00Z,812,Candace Parker,6,Sparks,Los Angeles,Sparks,36,8,17,1,6,2,3,2,13,15,5,2,4,5,3,-9,19,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,3,C. Parker,https://a.espncdn.com/i/headshots/wnba/players/full/812.png,Forward,F,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,LA,532481,49ac9c,away,FALSE,76,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,85
400981432,2017,3,2017-10-04,2017-10-05T00:00:00Z,1068,Nneka Ogwumike,6,Sparks,Los Angeles,Sparks,26,4,6,0,1,3,4,2,1,3,0,3,0,1,6,-14,11,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,30,N. Ogwumike,https://a.espncdn.com/i/headshots/wnba/players/full/1068.png,Forward,F,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,LA,532481,49ac9c,away,FALSE,76,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,85
400981432,2017,3,2017-10-04,2017-10-05T00:00:00Z,581,Alana Beard,6,Sparks,Los Angeles,Sparks,32,1,4,0,0,0,0,1,2,3,1,3,0,2,5,-11,2,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,0,A. Beard,,Guard,G,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,LA,532481,49ac9c,away,FALSE,76,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,85
400981432,2017,3,2017-10-04,2017-10-05T00:00:00Z,2529047,Odyssey Sims,6,Sparks,Los Angeles,Sparks,33,3,9,0,3,8,9,1,2,3,3,2,0,3,4,-22,14,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,1,O. Sims,https://a.espncdn.com/i/headshots/wnba/players/full/2529047.png,Guard,G,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,LA,532481,49ac9c,away,FALSE,76,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,85
400981432,2017,3,2017-10-04,2017-10-05T00:00:00Z,2529122,Chelsea Gray,6,Sparks,Los Angeles,Sparks,36,7,15,0,3,1,1,0,1,1,8,3,0,3,1,-1,15,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,12,C. Gray,https://a.espncdn.com/i/headshots/wnba/players/full/2529122.png,Guard,G,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,LA,532481,49ac9c,away,FALSE,76,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,85
400981432,2017,3,2017-10-04,2017-10-05T00:00:00Z,802,Essence Carson,6,Sparks,Los Angeles,Sparks,9,0,1,0,1,0,0,1,1,2,0,1,0,1,0,-5,0,FALSE,FALSE,FALSE,COACH'S DECISION,FALSE,17,E. Carson,,Forward,F,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,LA,532481,49ac9c,away,FALSE,76,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,85
400981432,2017,3,2017-10-04,2017-10-05T00:00:00Z,1013,Jantel Lavender,6,Sparks,Los Angeles,Sparks,18,4,8,0,2,0,0,0,2,2,1,0,0,0,2,+6,8,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,14,J. Lavender,https://a.espncdn.com/i/headshots/wnba/players/full/1013.png,Forward,F,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,LA,532481,49ac9c,away,FALSE,76,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,85
400981432,2017,3,2017-10-04,2017-10-05T00:00:00Z,1049,Riquna Williams,6,Sparks,Los Angeles,Sparks,11,2,4,1,2,2,3,0,0,0,0,0,0,0,2,+11,7,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,2,R. Williams,https://a.espncdn.com/i/headshots/wnba/players/full/1049.png,Guard,G,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,LA,532481,49ac9c,away,FALSE,76,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,85
400981432,2017,3,2017-10-04,2017-10-05T00:00:00Z,724,Sandrine Gruda,6,Sparks,Los Angeles,Sparks,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,COACH'S DECISION,FALSE,7,S. Gruda,,Forward,F,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,LA,532481,49ac9c,away,FALSE,76,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,85
400981432,2017,3,2017-10-04,2017-10-05T00:00:00Z,729,Tiffany Jackson-Jones,6,Sparks,Los Angeles,Sparks,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,COACH'S DECISION,FALSE,33,T. Jackson-Jones,,Forward,F,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,LA,532481,49ac9c,away,FALSE,76,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,85
400981432,2017,3,2017-10-04,2017-10-05T00:00:00Z,4038419,Maimouna Diarra,6,Sparks,Los Angeles,Sparks,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,COACH'S DECISION,FALSE,26,M. Diarra,,Forward,F,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,LA,532481,49ac9c,away,FALSE,76,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,85
400981432,2017,3,2017-10-04,2017-10-05T00:00:00Z,3055808,Sydney Wiese,6,Sparks,Los Angeles,Sparks,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,COACH'S DECISION,FALSE,,S. Wiese,https://a.espncdn.com/i/headshots/wnba/players/full/3055808.png,Guard,G,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,LA,532481,49ac9c,away,FALSE,76,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,85
400981432,2017,3,2017-10-04,2017-10-05T00:00:00Z,571,Rebekkah Brunson,8,Lynx,Minnesota,Lynx,33,5,13,0,0,3,3,5,3,8,0,3,1,1,5,+17,13,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,32,R. Brunson,,Forward,F,Minnesota Lynx,s:40~l:59~t:8,minnesota-lynx,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,MIN,005084,47a757,home,TRUE,85,6,Sparks,Los Angeles,Los Angeles Sparks,LA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,532481,49ac9c,76
400981432,2017,3,2017-10-04,2017-10-05T00:00:00Z,956,Maya Moore,8,Lynx,Minnesota,Lynx,37,8,18,0,1,2,2,1,9,10,0,2,1,3,3,+17,18,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,23,M. Moore,,Forward,F,Minnesota Lynx,s:40~l:59~t:8,minnesota-lynx,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,MIN,005084,47a757,home,TRUE,85,6,Sparks,Los Angeles,Los Angeles Sparks,LA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,532481,49ac9c,76
400981432,2017,3,2017-10-04,2017-10-05T00:00:00Z,766,Sylvia Fowles,8,Lynx,Minnesota,Lynx,38,6,10,0,0,5,7,7,13,20,4,2,3,4,3,+11,17,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,34,S. Fowles,https://a.espncdn.com/i/headshots/wnba/players/full/766.png,Center,C,Minnesota Lynx,s:40~l:59~t:8,minnesota-lynx,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,MIN,005084,47a757,home,TRUE,85,6,Sparks,Los Angeles,Los Angeles Sparks,LA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,532481,49ac9c,76
400981432,2017,3,2017-10-04,2017-10-05T00:00:00Z,545,Lindsay Whalen,8,Lynx,Minnesota,Lynx,33,4,8,1,4,8,8,0,2,2,8,2,0,4,3,+16,17,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,13,L. Whalen,,Guard,G,Minnesota Lynx,s:40~l:59~t:8,minnesota-lynx,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,MIN,005084,47a757,home,TRUE,85,6,Sparks,Los Angeles,Los Angeles Sparks,LA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,532481,49ac9c,76
